Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 2 Temperature (°C),composition,Hf (at.%)
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
S.-W. Kim; J. W. Jo; C. H. Park; J.-K. Hong; J.-T. Yeom and H.-G. Kim,Materials Science and Engineering: A,Fracture toughness of TiNiHf alloys: A hybrid study using in-situ transmission electron microscopy experiments and finite element analyses,2016.0,50.3,34.7,850.0,Ni50.3Ti34.7Hf15.0 %,15.0
S.-W. Kim; J. W. Jo; C. H. Park; J.-K. Hong; J.-T. Yeom and H.-G. Kim,Materials Science and Engineering: A,Fracture toughness of TiNiHf alloys: A hybrid study using in-situ transmission electron microscopy experiments and finite element analyses,2016.0,50.3,34.7,850.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014.0,50.3,29.7,950.0,Ni50.3Ti29.7Hf20.0 %,20.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016.0,50.3,48.7,1050.0,Ni50.3Ti48.7Hf1.0 %,1.0
B. C. Hornbuckle,Metallurgical Engineering,Investigations in phase stability and mechanical attributes in nickel-rich Nitinol with and without hafnium additions,2014.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
